Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address,Month,Month_Number
147917,Wired Headphones,1,11.99,2019-01-19 14:22:00,"569 Lakeview St, Seattle, WA 98101",January,1
147918,Bose SoundSport Headphones,1,99.99,2019-01-30 04:25:00,"830 Cherry St, New York City, NY 10001",January,1
147919,AAA Batteries (4-pack),1,2.99,2019-01-27 19:43:00,"269 Ridge St, Austin, TX 73301",January,1
147920,AA Batteries (4-pack),1,3.84,2019-01-03 11:51:00,"14 2nd St, Los Angeles, CA 90001",January,1
147921,USB-C Charging Cable,1,11.95,2019-01-23 09:16:00,"777 Park St, Atlanta, GA 30301",January,1
147922,Apple Airpods Headphones,1,150.0,2019-01-02 21:16:00,"697 Meadow St, Boston, MA 02215",January,1
147923,27in FHD Monitor,1,149.99,2019-01-07 13:23:00,"314 10th St, Los Angeles, CA 90001",January,1
147924,Bose SoundSport Headphones,1,99.99,2019-01-14 10:01:00,"825 Spruce St, New York City, NY 10001",January,1
147925,Apple Airpods Headphones,1,150.0,2019-01-17 17:57:00,"636 Johnson St, New York City, NY 10001",January,1
147926,Lightning Charging Cable,1,14.95,2019-01-11 09:58:00,"882 Hickory St, San Francisco, CA 94016",January,1
147927,ThinkPad Laptop,1,999.99,2019-01-11 01:36:00,"712 Elm St, Los Angeles, CA 90001",January,1
147928,Lightning Charging Cable,1,14.95,2019-01-18 22:42:00,"318 Cherry St, San Francisco, CA 94016",January,1
147929,Vareebadd Phone,1,400.0,2019-01-21 18:01:00,"785 Lakeview St, Seattle, WA 98101",January,1
147930,Wired Headphones,1,11.99,2019-01-28 17:21:00,"934 10th St, San Francisco, CA 94016",January,1
147931,Bose SoundSport Headphones,1,99.99,2019-01-12 14:28:00,"587 Cedar St, New York City, NY 10001",January,1
147932,Macbook Pro Laptop,1,1700.0,2019-01-01 12:59:00,"477 Main St, Boston, MA 02215",January,1
147933,USB-C Charging Cable,2,11.95,2019-01-12 16:45:00,"572 13th St, New York City, NY 10001",January,1
147934,Lightning Charging Cable,1,14.95,2019-01-10 09:07:00,"698 Cedar St, New York City, NY 10001",January,1
147935,AAA Batteries (4-pack),2,2.99,2019-01-09 04:29:00,"698 14th St, Los Angeles, CA 90001",January,1
147936,AAA Batteries (4-pack),1,2.99,2019-01-29 11:01:00,"67 Hill St, San Francisco, CA 94016",January,1
147937,Wired Headphones,1,11.99,2019-01-30 11:27:00,"381 Walnut St, San Francisco, CA 94016",January,1
147938,27in FHD Monitor,1,149.99,2019-01-08 00:15:00,"236 Sunset St, San Francisco, CA 94016",January,1
147939,USB-C Charging Cable,1,11.95,2019-01-11 14:08:00,"313 6th St, New York City, NY 10001",January,1
147940,27in FHD Monitor,1,149.99,2019-01-17 08:11:00,"306 Spruce St, New York City, NY 10001",January,1
147941,Macbook Pro Laptop,1,1700.0,2019-01-24 22:16:00,"234 Wilson St, New York City, NY 10001",January,1
147942,AA Batteries (4-pack),1,3.84,2019-01-27 10:15:00,"937 2nd St, Seattle, WA 98101",January,1
147943,Apple Airpods Headphones,1,150.0,2019-01-20 18:13:00,"402 South St, Los Angeles, CA 90001",January,1
147943,Macbook Pro Laptop,1,1700.0,2019-01-20 18:13:00,"402 South St, Los Angeles, CA 90001",January,1
147944,Apple Airpods Headphones,1,150.0,2019-01-19 04:22:00,"210 Main St, San Francisco, CA 94016",January,1
147945,Lightning Charging Cable,1,14.95,2019-01-26 19:24:00,"368 11th St, Portland, ME 04101",January,1
147946,AAA Batteries (4-pack),1,2.99,2019-01-11 19:41:00,"998 Washington St, Dallas, TX 75001",January,1
147947,iPhone,1,700.0,2019-01-07 14:46:00,"352 Spruce St, San Francisco, CA 94016",January,1
147948,AA Batteries (4-pack),2,3.84,2019-01-08 23:50:00,"36 Center St, San Francisco, CA 94016",January,1
147949,27in FHD Monitor,1,149.99,2019-01-27 20:17:00,"670 Sunset St, Los Angeles, CA 90001",January,1
147950,Apple Airpods Headphones,1,150.0,2019-01-12 15:47:00,"107 Madison St, Los Angeles, CA 90001",January,1
147951,Lightning Charging Cable,1,14.95,2019-01-31 17:02:00,"417 Lake St, New York City, NY 10001",January,1
147952,Macbook Pro Laptop,1,1700.0,2019-01-29 09:55:00,"695 West St, Los Angeles, CA 90001",January,1
147953,Wired Headphones,1,11.99,2019-01-21 15:35:00,"623 10th St, New York City, NY 10001",January,1
147954,Apple Airpods Headphones,1,150.0,2019-01-03 13:37:00,"239 8th St, Boston, MA 02215",January,1
147955,AAA Batteries (4-pack),1,2.99,2019-01-20 16:52:00,"554 Hickory St, Dallas, TX 75001",January,1
147956,AAA Batteries (4-pack),2,2.99,2019-01-19 20:25:00,"262 Center St, Boston, MA 02215",January,1
147957,USB-C Charging Cable,1,11.95,2019-01-24 11:25:00,"671 Main St, Dallas, TX 75001",January,1
147958,Lightning Charging Cable,1,14.95,2019-01-16 20:45:00,"787 Highland St, Seattle, WA 98101",January,1
147959,Apple Airpods Headphones,1,150.0,2019-01-22 20:19:00,"885 Park St, Dallas, TX 75001",January,1
147960,AA Batteries (4-pack),1,3.84,2019-01-08 18:43:00,"13 Dogwood St, San Francisco, CA 94016",January,1
147961,27in 4K Gaming Monitor,1,389.99,2019-01-18 11:53:00,"209 13th St, Seattle, WA 98101",January,1
147962,AA Batteries (4-pack),1,3.84,2019-01-22 17:19:00,"536 Chestnut St, Los Angeles, CA 90001",January,1
147963,Flatscreen TV,1,300.0,2019-01-01 11:00:00,"655 Meadow St, Austin, TX 73301",January,1
147964,AA Batteries (4-pack),1,3.84,2019-01-21 21:00:00,"221 Ridge St, San Francisco, CA 94016",January,1
147965,Lightning Charging Cable,1,14.95,2019-01-19 17:12:00,"708 Elm St, San Francisco, CA 94016",January,1
147966,Apple Airpods Headphones,1,150.0,2019-01-17 11:44:00,"66 5th St, Atlanta, GA 30301",January,1
147967,Bose SoundSport Headphones,1,99.99,2019-01-16 17:41:00,"389 Meadow St, San Francisco, CA 94016",January,1
147968,Flatscreen TV,1,300.0,2019-01-07 15:39:00,"892 Wilson St, Dallas, TX 75001",January,1
147969,Wired Headphones,1,11.99,2019-01-23 07:32:00,"926 2nd St, Dallas, TX 75001",January,1
147970,Apple Airpods Headphones,1,150.0,2019-01-16 12:27:00,"256 Park St, Boston, MA 02215",January,1
147971,Bose SoundSport Headphones,1,99.99,2019-01-18 13:41:00,"236 River St, San Francisco, CA 94016",January,1
147972,Wired Headphones,1,11.99,2019-01-17 09:26:00,"606 Meadow St, San Francisco, CA 94016",January,1
147973,Apple Airpods Headphones,1,150.0,2019-01-21 11:41:00,"799 8th St, Austin, TX 73301",January,1
147974,AAA Batteries (4-pack),1,2.99,2019-01-05 07:45:00,"650 Meadow St, Atlanta, GA 30301",January,1
147975,LG Washing Machine,1,600.0,2019-01-07 21:30:00,"284 Highland St, Seattle, WA 98101",January,1
147976,27in FHD Monitor,1,149.99,2019-01-20 23:04:00,"358 11th St, Austin, TX 73301",January,1
147977,20in Monitor,1,109.99,2019-01-06 14:52:00,"529 Sunset St, Boston, MA 02215",January,1
147978,27in 4K Gaming Monitor,1,389.99,2019-01-02 15:11:00,"530 4th St, New York City, NY 10001",January,1
147979,Bose SoundSport Headphones,1,99.99,2019-01-03 22:50:00,"760 West St, San Francisco, CA 94016",January,1
147980,34in Ultrawide Monitor,1,379.99,2019-01-01 15:41:00,"76 Dogwood St, New York City, NY 10001",January,1
147981,Apple Airpods Headphones,1,150.0,2019-01-24 18:26:00,"389 Madison St, Boston, MA 02215",January,1
147982,Flatscreen TV,1,300.0,2019-01-26 02:02:00,"735 9th St, New York City, NY 10001",January,1
147983,Apple Airpods Headphones,1,150.0,2019-01-11 11:58:00,"830 9th St, Los Angeles, CA 90001",January,1
147984,USB-C Charging Cable,1,11.95,2019-01-13 08:02:00,"974 Church St, San Francisco, CA 94016",January,1
147985,27in FHD Monitor,1,149.99,2019-01-23 15:38:00,"671 West St, New York City, NY 10001",January,1
147986,Apple Airpods Headphones,1,150.0,2019-01-25 11:25:00,"64 North St, San Francisco, CA 94016",January,1
147987,AA Batteries (4-pack),1,3.84,2019-01-05 09:53:00,"89 Willow St, New York City, NY 10001",January,1
147988,Apple Airpods Headphones,1,150.0,2019-01-17 19:24:00,"839 Jackson St, Dallas, TX 75001",January,1
147989,Google Phone,1,600.0,2019-01-22 19:01:00,"85 West St, Dallas, TX 75001",January,1
147989,USB-C Charging Cable,1,11.95,2019-01-22 19:01:00,"85 West St, Dallas, TX 75001",January,1
147990,iPhone,1,700.0,2019-01-31 23:22:00,"57 10th St, Austin, TX 73301",January,1
147991,Wired Headphones,1,11.99,2019-01-22 19:41:00,"819 West St, Boston, MA 02215",January,1
147992,Flatscreen TV,1,300.0,2019-01-21 18:31:00,"505 Johnson St, Atlanta, GA 30301",January,1
147993,Bose SoundSport Headphones,1,99.99,2019-01-11 21:20:00,"420 Hickory St, Boston, MA 02215",January,1
147994,27in 4K Gaming Monitor,1,389.99,2019-01-16 09:08:00,"871 1st St, Boston, MA 02215",January,1
147995,AA Batteries (4-pack),1,3.84,2019-01-29 11:02:00,"361 Cherry St, Los Angeles, CA 90001",January,1
147996,Vareebadd Phone,1,400.0,2019-01-06 16:57:00,"709 Spruce St, New York City, NY 10001",January,1
147997,Macbook Pro Laptop,1,1700.0,2019-01-21 12:42:00,"52 Highland St, Los Angeles, CA 90001",January,1
147998,Google Phone,1,600.0,2019-01-20 13:30:00,"341 Pine St, New York City, NY 10001",January,1
147999,iPhone,1,700.0,2019-01-07 21:19:00,"942 Cherry St, New York City, NY 10001",January,1
148000,AA Batteries (4-pack),1,3.84,2019-01-19 13:14:00,"252 North St, Los Angeles, CA 90001",January,1
148001,Lightning Charging Cable,1,14.95,2019-01-28 20:19:00,"799 Sunset St, Austin, TX 73301",January,1
148002,USB-C Charging Cable,1,11.95,2019-01-06 12:02:00,"908 2nd St, Portland, OR 97035",January,1
148003,AAA Batteries (4-pack),1,2.99,2019-01-30 15:14:00,"18 Park St, San Francisco, CA 94016",January,1
148004,20in Monitor,1,109.99,2019-01-22 12:50:00,"537 Jefferson St, New York City, NY 10001",January,1
148005,27in 4K Gaming Monitor,1,389.99,2019-01-31 16:27:00,"955 6th St, Los Angeles, CA 90001",January,1
148006,iPhone,1,700.0,2019-01-05 18:51:00,"273 4th St, San Francisco, CA 94016",January,1
148007,USB-C Charging Cable,1,11.95,2019-01-20 05:12:00,"803 Cherry St, New York City, NY 10001",January,1
148008,Wired Headphones,2,11.99,2019-01-16 11:03:00,"374 Maple St, Austin, TX 73301",January,1
148009,27in FHD Monitor,1,149.99,2019-01-05 09:39:00,"429 Lincoln St, New York City, NY 10001",January,1
148010,AAA Batteries (4-pack),1,2.99,2019-01-30 01:00:00,"621 Elm St, Dallas, TX 75001",January,1
148011,USB-C Charging Cable,1,11.95,2019-01-05 14:17:00,"366 Walnut St, New York City, NY 10001",January,1
148012,Wired Headphones,1,11.99,2019-01-23 09:46:00,"650 Sunset St, Los Angeles, CA 90001",January,1
148013,Wired Headphones,1,11.99,2019-01-04 21:19:00,"996 Washington St, Los Angeles, CA 90001",January,1
148014,AA Batteries (4-pack),1,3.84,2019-01-07 12:41:00,"757 Hickory St, San Francisco, CA 94016",January,1
148015,Apple Airpods Headphones,1,150.0,2019-01-22 19:53:00,"571 Adams St, Portland, OR 97035",January,1
148016,AAA Batteries (4-pack),1,2.99,2019-01-01 19:03:00,"854 Cedar St, San Francisco, CA 94016",January,1
148017,ThinkPad Laptop,1,999.99,2019-01-07 14:01:00,"811 Jackson St, New York City, NY 10001",January,1
148018,Macbook Pro Laptop,1,1700.0,2019-01-23 18:19:00,"428 Wilson St, Seattle, WA 98101",January,1
148019,Wired Headphones,1,11.99,2019-01-17 17:35:00,"829 South St, San Francisco, CA 94016",January,1
148020,34in Ultrawide Monitor,1,379.99,2019-01-05 20:44:00,"488 West St, Seattle, WA 98101",January,1
148021,USB-C Charging Cable,2,11.95,2019-01-02 01:08:00,"783 Adams St, New York City, NY 10001",January,1
148022,Lightning Charging Cable,1,14.95,2019-01-13 07:56:00,"693 Lincoln St, Atlanta, GA 30301",January,1
148023,USB-C Charging Cable,1,11.95,2019-01-03 18:24:00,"120 Highland St, Austin, TX 73301",January,1
148024,AAA Batteries (4-pack),1,2.99,2019-01-12 01:00:00,"984 8th St, New York City, NY 10001",January,1
148025,AA Batteries (4-pack),2,3.84,2019-01-26 16:43:00,"293 14th St, Boston, MA 02215",January,1
148026,Apple Airpods Headphones,1,150.0,2019-01-04 13:13:00,"710 Wilson St, Boston, MA 02215",January,1
148027,USB-C Charging Cable,1,11.95,2019-01-26 20:40:00,"457 Forest St, Austin, TX 73301",January,1
148028,iPhone,1,700.0,2019-01-15 18:56:00,"707 8th St, San Francisco, CA 94016",January,1
148028,Lightning Charging Cable,1,14.95,2019-01-15 18:56:00,"707 8th St, San Francisco, CA 94016",January,1
148029,iPhone,1,700.0,2019-01-25 12:33:00,"868 Spruce St, Boston, MA 02215",January,1
148029,Lightning Charging Cable,1,14.95,2019-01-25 12:33:00,"868 Spruce St, Boston, MA 02215",January,1
148030,AA Batteries (4-pack),1,3.84,2019-01-26 17:00:00,"731 Ridge St, Austin, TX 73301",January,1
148031,27in 4K Gaming Monitor,1,389.99,2019-01-14 08:36:00,"895 14th St, San Francisco, CA 94016",January,1
148032,AA Batteries (4-pack),1,3.84,2019-01-16 23:52:00,"198 Dogwood St, New York City, NY 10001",January,1
148033,Lightning Charging Cable,1,14.95,2019-01-06 11:58:00,"678 Spruce St, San Francisco, CA 94016",January,1
148034,AA Batteries (4-pack),1,3.84,2019-01-25 13:55:00,"49 9th St, Portland, ME 04101",January,1
148035,Apple Airpods Headphones,1,150.0,2019-01-28 17:23:00,"6 14th St, Seattle, WA 98101",January,1
148036,27in FHD Monitor,1,149.99,2019-01-23 10:55:00,"518 1st St, Boston, MA 02215",January,1
148037,27in FHD Monitor,1,149.99,2019-01-04 15:48:00,"861 2nd St, Los Angeles, CA 90001",January,1
148038,iPhone,1,700.0,2019-01-06 10:51:00,"307 North St, New York City, NY 10001",January,1
148039,27in FHD Monitor,1,149.99,2019-01-09 21:08:00,"812 Ridge St, Los Angeles, CA 90001",January,1
148040,27in FHD Monitor,1,149.99,2019-01-11 11:36:00,"444 Center St, Los Angeles, CA 90001",January,1
148041,USB-C Charging Cable,1,11.95,2019-01-01 03:40:00,"760 Church St, San Francisco, CA 94016",January,1
148042,USB-C Charging Cable,1,11.95,2019-01-26 08:10:00,"529 5th St, San Francisco, CA 94016",January,1
148043,34in Ultrawide Monitor,1,379.99,2019-01-01 20:39:00,"622 Meadow St, Boston, MA 02215",January,1
148044,Wired Headphones,1,11.99,2019-01-11 12:30:00,"27 Johnson St, Seattle, WA 98101",January,1
148045,USB-C Charging Cable,1,11.95,2019-01-17 11:47:00,"778 Sunset St, Dallas, TX 75001",January,1
148046,Macbook Pro Laptop,1,1700.0,2019-01-13 23:32:00,"105 West St, Dallas, TX 75001",January,1
148047,AAA Batteries (4-pack),1,2.99,2019-01-07 15:42:00,"455 9th St, New York City, NY 10001",January,1
148048,USB-C Charging Cable,1,11.95,2019-01-26 18:16:00,"730 North St, San Francisco, CA 94016",January,1
148049,Flatscreen TV,1,300.0,2019-01-17 20:45:00,"558 South St, Portland, ME 04101",January,1
148050,Flatscreen TV,1,300.0,2019-01-22 12:15:00,"389 7th St, Boston, MA 02215",January,1
148051,AAA Batteries (4-pack),1,2.99,2019-01-14 00:50:00,"898 6th St, Boston, MA 02215",January,1
148052,Flatscreen TV,1,300.0,2019-01-24 19:36:00,"602 Lakeview St, Boston, MA 02215",January,1
148053,AAA Batteries (4-pack),1,2.99,2019-01-06 10:37:00,"584 Chestnut St, San Francisco, CA 94016",January,1
148054,USB-C Charging Cable,1,11.95,2019-01-20 14:39:00,"111 2nd St, Dallas, TX 75001",January,1
148055,AA Batteries (4-pack),3,3.84,2019-01-18 08:12:00,"726 Willow St, Seattle, WA 98101",January,1
148056,USB-C Charging Cable,1,11.95,2019-01-27 16:28:00,"912 Adams St, New York City, NY 10001",January,1
148057,Lightning Charging Cable,1,14.95,2019-01-23 16:24:00,"712 Cherry St, New York City, NY 10001",January,1
148058,AAA Batteries (4-pack),1,2.99,2019-01-17 17:32:00,"937 Maple St, Atlanta, GA 30301",January,1
148059,USB-C Charging Cable,1,11.95,2019-01-15 16:24:00,"249 Pine St, Los Angeles, CA 90001",January,1
148060,AAA Batteries (4-pack),1,2.99,2019-01-01 10:40:00,"855 12th St, Austin, TX 73301",January,1
148061,USB-C Charging Cable,1,11.95,2019-01-25 22:09:00,"259 14th St, Boston, MA 02215",January,1
148062,Google Phone,1,600.0,2019-01-24 06:44:00,"757 Cherry St, Portland, OR 97035",January,1
148063,Apple Airpods Headphones,1,150.0,2019-01-06 11:41:00,"217 Madison St, San Francisco, CA 94016",January,1
148064,AAA Batteries (4-pack),1,2.99,2019-01-16 17:02:00,"908 14th St, New York City, NY 10001",January,1
148065,AAA Batteries (4-pack),2,2.99,2019-01-26 00:27:00,"442 Johnson St, Dallas, TX 75001",January,1
148066,Apple Airpods Headphones,1,150.0,2019-01-13 16:53:00,"916 Forest St, New York City, NY 10001",January,1
148067,iPhone,1,700.0,2019-01-02 07:58:00,"976 Johnson St, Los Angeles, CA 90001",January,1
148067,Lightning Charging Cable,1,14.95,2019-01-02 07:58:00,"976 Johnson St, Los Angeles, CA 90001",January,1
148068,AA Batteries (4-pack),1,3.84,2019-01-29 20:09:00,"513 Church St, Austin, TX 73301",January,1
148069,27in 4K Gaming Monitor,1,389.99,2019-01-14 06:41:00,"962 Main St, San Francisco, CA 94016",January,1
148070,USB-C Charging Cable,1,11.95,2019-01-20 20:17:00,"144 Dogwood St, Los Angeles, CA 90001",January,1
148071,20in Monitor,1,109.99,2019-01-09 18:19:00,"585 Walnut St, Los Angeles, CA 90001",January,1
148072,Flatscreen TV,1,300.0,2019-01-01 12:00:00,"989 Center St, San Francisco, CA 94016",January,1
148073,34in Ultrawide Monitor,1,379.99,2019-01-07 11:52:00,"551 5th St, Atlanta, GA 30301",January,1
148073,USB-C Charging Cable,1,11.95,2019-01-07 11:52:00,"551 5th St, Atlanta, GA 30301",January,1
148074,Google Phone,1,600.0,2019-01-01 11:25:00,"6 Johnson St, Atlanta, GA 30301",January,1
148074,USB-C Charging Cable,1,11.95,2019-01-01 11:25:00,"6 Johnson St, Atlanta, GA 30301",January,1
148075,34in Ultrawide Monitor,1,379.99,2019-01-03 08:26:00,"455 West St, Los Angeles, CA 90001",January,1
148076,27in 4K Gaming Monitor,1,389.99,2019-01-19 12:44:00,"811 Lake St, Austin, TX 73301",January,1
148077,Apple Airpods Headphones,1,150.0,2019-01-30 20:28:00,"848 7th St, New York City, NY 10001",January,1
148078,Bose SoundSport Headphones,1,99.99,2019-01-26 20:47:00,"653 Pine St, Los Angeles, CA 90001",January,1
148079,Bose SoundSport Headphones,1,99.99,2019-01-09 17:46:00,"674 9th St, Atlanta, GA 30301",January,1
148080,Wired Headphones,1,11.99,2019-01-24 17:17:00,"909 Forest St, Los Angeles, CA 90001",January,1
148081,Lightning Charging Cable,1,14.95,2019-01-19 09:38:00,"815 10th St, Atlanta, GA 30301",January,1
148082,Flatscreen TV,1,300.0,2019-01-03 22:24:00,"320 Lake St, Los Angeles, CA 90001",January,1
148083,Wired Headphones,1,11.99,2019-01-01 17:19:00,"544 11th St, New York City, NY 10001",January,1
148084,27in 4K Gaming Monitor,1,389.99,2019-01-24 19:05:00,"557 River St, Portland, OR 97035",January,1
148085,USB-C Charging Cable,1,11.95,2019-01-01 14:31:00,"137 Jackson St, New York City, NY 10001",January,1
148086,AA Batteries (4-pack),1,3.84,2019-01-24 06:52:00,"560 Forest St, San Francisco, CA 94016",January,1
148087,AA Batteries (4-pack),1,3.84,2019-01-28 12:23:00,"520 Willow St, Dallas, TX 75001",January,1
148088,Wired Headphones,1,11.99,2019-01-01 07:37:00,"199 Spruce St, San Francisco, CA 94016",January,1
148089,34in Ultrawide Monitor,1,379.99,2019-01-31 11:26:00,"41 Cherry St, San Francisco, CA 94016",January,1
148090,USB-C Charging Cable,1,11.95,2019-01-18 14:07:00,"537 4th St, Dallas, TX 75001",January,1
148091,iPhone,1,700.0,2019-01-02 18:20:00,"890 Jefferson St, Atlanta, GA 30301",January,1
148092,AAA Batteries (4-pack),1,2.99,2019-01-18 03:27:00,"814 Dogwood St, San Francisco, CA 94016",January,1
148093,iPhone,1,700.0,2019-01-30 15:11:00,"450 Cherry St, San Francisco, CA 94016",January,1
148094,Lightning Charging Cable,1,14.95,2019-01-22 12:15:00,"703 Hill St, San Francisco, CA 94016",January,1
148095,AAA Batteries (4-pack),1,2.99,2019-01-30 19:27:00,"628 4th St, Boston, MA 02215",January,1
148096,Lightning Charging Cable,1,14.95,2019-01-29 20:18:00,"186 Dogwood St, Atlanta, GA 30301",January,1
148097,LG Washing Machine,1,600.0,2019-01-18 18:39:00,"295 Maple St, New York City, NY 10001",January,1
148098,AA Batteries (4-pack),2,3.84,2019-01-20 11:06:00,"713 9th St, Atlanta, GA 30301",January,1
148099,27in 4K Gaming Monitor,1,389.99,2019-01-17 22:44:00,"747 Willow St, New York City, NY 10001",January,1
148100,Wired Headphones,1,11.99,2019-01-02 13:54:00,"967 North St, San Francisco, CA 94016",January,1
148101,Wired Headphones,1,11.99,2019-01-26 23:33:00,"730 7th St, Seattle, WA 98101",January,1
148102,Lightning Charging Cable,1,14.95,2019-01-05 19:32:00,"811 Meadow St, Seattle, WA 98101",January,1
148103,Lightning Charging Cable,1,14.95,2019-01-24 23:26:00,"467 Highland St, New York City, NY 10001",January,1
148104,Bose SoundSport Headphones,1,99.99,2019-01-19 00:09:00,"528 14th St, Dallas, TX 75001",January,1
148105,AAA Batteries (4-pack),2,2.99,2019-01-25 10:40:00,"377 Church St, Dallas, TX 75001",January,1
148106,Apple Airpods Headphones,1,150.0,2019-01-11 08:20:00,"807 Meadow St, Boston, MA 02215",January,1
148107,Bose SoundSport Headphones,1,99.99,2019-01-20 04:42:00,"643 12th St, San Francisco, CA 94016",January,1
148108,Apple Airpods Headphones,1,150.0,2019-01-07 22:23:00,"888 Madison St, Los Angeles, CA 90001",January,1
148109,AAA Batteries (4-pack),1,2.99,2019-01-18 22:31:00,"571 Adams St, Austin, TX 73301",January,1
148110,USB-C Charging Cable,1,11.95,2019-01-22 08:48:00,"268 Jefferson St, Dallas, TX 75001",January,1
148111,Bose SoundSport Headphones,1,99.99,2019-01-06 11:00:00,"525 12th St, New York City, NY 10001",January,1
148112,Flatscreen TV,1,300.0,2019-01-17 19:38:00,"256 West St, Boston, MA 02215",January,1
148113,Wired Headphones,1,11.99,2019-01-02 09:20:00,"655 Ridge St, Los Angeles, CA 90001",January,1
148114,AAA Batteries (4-pack),2,2.99,2019-01-24 20:21:00,"69 9th St, Boston, MA 02215",January,1
148115,Macbook Pro Laptop,1,1700.0,2019-01-04 19:20:00,"955 13th St, San Francisco, CA 94016",January,1
148116,27in FHD Monitor,1,149.99,2019-01-18 18:45:00,"680 8th St, Seattle, WA 98101",January,1
148117,Bose SoundSport Headphones,1,99.99,2019-01-02 13:12:00,"712 Jackson St, Dallas, TX 75001",January,1
148118,27in FHD Monitor,1,149.99,2019-01-05 21:26:00,"85 Lake St, Los Angeles, CA 90001",January,1
148119,27in FHD Monitor,1,149.99,2019-01-28 06:35:00,"551 Highland St, San Francisco, CA 94016",January,1
148120,Lightning Charging Cable,1,14.95,2019-01-29 21:03:00,"946 Forest St, San Francisco, CA 94016",January,1
148121,AA Batteries (4-pack),4,3.84,2019-01-26 16:18:00,"146 2nd St, Portland, OR 97035",January,1
148122,Wired Headphones,2,11.99,2019-01-25 22:11:00,"861 Willow St, New York City, NY 10001",January,1
148123,AAA Batteries (4-pack),1,2.99,2019-01-25 15:58:00,"319 Lakeview St, Boston, MA 02215",January,1
148124,AA Batteries (4-pack),1,3.84,2019-01-17 12:40:00,"500 8th St, Portland, OR 97035",January,1
148125,27in 4K Gaming Monitor,1,389.99,2019-01-29 23:21:00,"666 4th St, Seattle, WA 98101",January,1
148126,USB-C Charging Cable,3,11.95,2019-01-21 21:03:00,"900 Pine St, Dallas, TX 75001",January,1
148127,34in Ultrawide Monitor,1,379.99,2019-01-17 10:29:00,"711 Spruce St, Seattle, WA 98101",January,1
148128,iPhone,1,700.0,2019-01-25 12:14:00,"222 12th St, Los Angeles, CA 90001",January,1
148129,Lightning Charging Cable,1,14.95,2019-01-20 11:11:00,"805 Pine St, Portland, OR 97035",January,1
148130,AAA Batteries (4-pack),3,2.99,2019-01-01 17:36:00,"811 8th St, San Francisco, CA 94016",January,1
148131,Wired Headphones,1,11.99,2019-01-28 20:45:00,"262 8th St, Dallas, TX 75001",January,1
148132,AAA Batteries (4-pack),1,2.99,2019-01-17 18:30:00,"857 12th St, Boston, MA 02215",January,1
148133,34in Ultrawide Monitor,1,379.99,2019-01-01 14:23:00,"877 1st St, Dallas, TX 75001",January,1
148134,USB-C Charging Cable,1,11.95,2019-01-05 18:10:00,"377 Walnut St, New York City, NY 10001",January,1
148135,AA Batteries (4-pack),2,3.84,2019-01-14 11:51:00,"697 1st St, Portland, OR 97035",January,1
148136,Bose SoundSport Headphones,1,99.99,2019-01-13 00:49:00,"648 Highland St, New York City, NY 10001",January,1
148137,Macbook Pro Laptop,1,1700.0,2019-01-29 08:11:00,"343 North St, New York City, NY 10001",January,1
148138,Lightning Charging Cable,1,14.95,2019-01-13 17:07:00,"220 South St, Dallas, TX 75001",January,1
148139,USB-C Charging Cable,1,11.95,2019-01-10 15:35:00,"126 Johnson St, Boston, MA 02215",January,1
148140,USB-C Charging Cable,1,11.95,2019-01-23 18:39:00,"11 Dogwood St, Atlanta, GA 30301",January,1
148141,Flatscreen TV,1,300.0,2019-01-06 10:29:00,"32 6th St, Seattle, WA 98101",January,1
148142,Lightning Charging Cable,1,14.95,2019-01-04 13:41:00,"924 Jackson St, Los Angeles, CA 90001",January,1
148143,AA Batteries (4-pack),1,3.84,2019-01-11 16:13:00,"779 River St, Atlanta, GA 30301",January,1
148144,USB-C Charging Cable,1,11.95,2019-01-20 14:04:00,"402 Jefferson St, Atlanta, GA 30301",January,1
148145,AAA Batteries (4-pack),1,2.99,2019-01-15 00:30:00,"305 North St, New York City, NY 10001",January,1
148146,LG Washing Machine,1,600.0,2019-01-30 21:44:00,"115 Adams St, New York City, NY 10001",January,1
148147,AAA Batteries (4-pack),2,2.99,2019-01-18 00:10:00,"625 Willow St, Portland, OR 97035",January,1
148148,Lightning Charging Cable,1,14.95,2019-01-11 06:11:00,"532 11th St, Austin, TX 73301",January,1
148149,USB-C Charging Cable,1,11.95,2019-01-18 20:46:00,"402 West St, San Francisco, CA 94016",January,1
148150,USB-C Charging Cable,1,11.95,2019-01-10 11:18:00,"885 13th St, San Francisco, CA 94016",January,1
148151,Macbook Pro Laptop,1,1700.0,2019-01-23 11:06:00,"994 Dogwood St, Seattle, WA 98101",January,1
148152,AA Batteries (4-pack),1,3.84,2019-01-24 14:17:00,"397 Elm St, San Francisco, CA 94016",January,1
148153,AA Batteries (4-pack),1,3.84,2019-01-26 11:23:00,"487 Hickory St, Atlanta, GA 30301",January,1
148154,AA Batteries (4-pack),1,3.84,2019-01-31 02:32:00,"524 Highland St, Atlanta, GA 30301",January,1
148154,Lightning Charging Cable,1,14.95,2019-01-31 02:32:00,"524 Highland St, Atlanta, GA 30301",January,1
148155,Apple Airpods Headphones,1,150.0,2019-01-20 18:58:00,"272 Meadow St, New York City, NY 10001",January,1
148156,AA Batteries (4-pack),3,3.84,2019-01-20 06:15:00,"355 Washington St, San Francisco, CA 94016",January,1
